	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129
5:24474968	0.085390131	0.121340809	0.147946728	0.169620288	0.188116633	0.204350253	0.218870117	0.232036489	0.244100851	0.255246913	0.265613652	0.275309158	0.28441942	0.29301414	0.301150714	0.308877053	0.31623362	0.323254937	0.329970728	0.33640679	0.342585675	0.348527222	0.35424899	0.359766602	0.365094023	0.370243796	0.375227231	0.380054564	0.384735094	0.389277294	0.39368891	0.397977042	0.402148216	0.406208444	0.41016328	0.414017864	0.417776964	0.42144501	0.425026129	0.428524169	0.431942726	0.435285165	0.43855464	0.44175411	0.444886359	0.447954005	0.450959516	0.45390522	0.456793316	0.459625885	0.462404894	0.46513221	0.467809602	0.47043875	0.473021252	0.475558627	0.478052319	0.480503708	0.482914106	0.485284768	0.48761689	0.489911616	0.492170041	0.49439321	0.496582128	0.498737755	0.500861011	0.50295278	0.50501391	0.507045217	0.509047482	0.511021459	0.512967872	0.514887416	0.516780765	0.518648563	0.520491434	0.522309979	0.524104777	0.525876388	0.527625352	0.529352191	0.531057408	0.532741491	0.534404912	0.536048125	0.537671572	0.539275681	0.540860864	0.542427523	0.543976046	0.545506809	0.547020177	0.548516505	0.549996135	0.551459401	0.552906627	0.554338127	0.555754207	0.557155164	0.558541285	0.559912851	0.561270135	0.562613403	0.563942911	0.565258912	0.566561649	0.567851362	0.569128281	0.570392632	0.571644636	0.572884507	0.574112453	0.57532868	0.576533384	0.577726761	0.578908999	0.580080282	0.581240791	0.582390702	0.583530186	0.58465941	0.585778538	0.586887731	0.587987143	0.589076929	0.590157237	0.591228212	0.592289998
5:24474974	0.108621404	0.155948986	0.190739416	0.218835197	0.242600398	0.263278793	0.281621511	0.298123329	0.313130385	0.326895822	0.339611203	0.351425475	0.362457043	0.372801776	0.38253851	0.391732944	0.400440464	0.408708233	0.416576774	0.424081182	0.431252063	0.438116289	0.444697579	0.451016992	0.457093305	0.462943342	0.468582237	0.474023653	0.479279973	0.48436245	0.489281349	0.494046054	0.49866517	0.503146607	0.507497651	0.511725032	0.515834977	0.519833258	0.52372524	0.527515913	0.531209929	0.534811633	0.538325086	0.541754092	0.545102219	0.548372818	0.551569038	0.554693845	0.557750034	0.560740244	0.563666965	0.566532555	0.569339243	0.572089144	0.574784261	0.577426496	0.580017659	0.582559467	0.585053556	0.587501485	0.589904737	0.59226473	0.594582815	0.596860284	0.59909837	0.601298254	0.603461066	0.605587887	0.607679754	0.609737661	0.611762561	0.613755369	0.615716964	0.617648189	0.619549857	0.621422748	0.623267613	0.625085175	0.62687613	0.628641149	0.630380879	0.632095944	0.633786944	0.635454462	0.637099057	0.638721272	0.640321628	0.641900634	0.643458776	0.64499653	0.646514351	0.648012684	0.649491958	0.650952588	0.652394976	0.653819514	0.655226579	0.656616539	0.657989749	0.659346555	0.660687292	0.662012286	0.663321852	0.664616298	0.665895921	0.667161013	0.668411854	0.66964872	0.670871876	0.672081581	0.673278089	0.674461645	0.675632488	0.676790851	0.67793696	0.679071037	0.680193297	0.681303949	0.682403198	0.683491244	0.68456828	0.685634497	0.68669008	0.687735208	0.688770058	0.689794802	0.690809608	0.691814639	0.692810056
5:24475005	0.071302259	0.098787256	0.118943016	0.135323158	0.149305672	0.161596742	0.172615185	0.182633288	0.191839707	0.200371419	0.20833153	0.215799898	0.222839829	0.229502485	0.235829895	0.241857066	0.247613513	0.253124378	0.258411286	0.263492982	0.268385841	0.273104261	0.277660977	0.282067315	0.286333398	0.290468318	0.29448027	0.298376673	0.302164267	0.305849195	0.309437075	0.312933056	0.316341873	0.319667893	0.322915147	0.326087372	0.329188034	0.332220355	0.33518734	0.338091791	0.340936329	0.343723408	0.34645533	0.349134257	0.351762223	0.354341142	0.356872822	0.359358967	0.361801192	0.364201021	0.3665599	0.3688792	0.371160225	0.373404209	0.375612331	0.377785709	0.379925412	0.382032458	0.384107817	0.386152417	0.388167146	0.39015285	0.392110343	0.394040401	0.395943771	0.397821166	0.399673272	0.401500749	0.403304229	0.40508432	0.406841607	0.408576654	0.410290003	0.411982176	0.413653676	0.415304988	0.416936582	0.418548908	0.420142404	0.42171749	0.423274575	0.424814051	0.4263363	0.427841691	0.429330579	0.430803311	0.432260221	0.433701632	0.43512786	0.436539209	0.437935974	0.439318442	0.440686892	0.442041592	0.443382807	0.44471079	0.446025789	0.447328046	0.448617793	0.449895259	0.451160665	0.452414227	0.453656153	0.454886649	0.456105913	0.457314139	0.458511515	0.459698225	0.460874449	0.46204036	0.46319613	0.464341925	0.465477906	0.466604232	0.467721057	0.468828532	0.469926803	0.471016015	0.472096308	0.473167819	0.474230682	0.475285028	0.476330984	0.477368676	0.478398227	0.479419755	0.480433377	0.481439209	0.482437362
5:24475019	0.11784951	0.170716054	0.209552141	0.240823921	0.267181833	0.290030926	0.310223876	0.328324158	0.344726803	0.359721089	0.373526083	0.386312171	0.398214796	0.409343586	0.41978865	0.429625029	0.438915934	0.447715145	0.456068822	0.464016901	0.471594175	0.478831148	0.485754724	0.492388751	0.498754474	0.504870901	0.510755109	0.516422499	0.521887006	0.527161282	0.532256851	0.537184236	0.541953074	0.546572211	0.551049788	0.555393312	0.559609722	0.563705443	0.567686438	0.571558247	0.575326029	0.578994595	0.58256844	0.586051766	0.589448512	0.59276237	0.59599681	0.599155094	0.602240293	0.605255302	0.608202853	0.611085527	0.613905762	0.61666587	0.619368037	0.622014339	0.624606745	0.627147125	0.629637258	0.632078835	0.634473469	0.636822694	0.639127974	0.641390705	0.643612223	0.645793801	0.647936659	0.650041961	0.652110825	0.65414432	0.656143469	0.658109257	0.660042625	0.661944479	0.663815687	0.665657086	0.667469479	0.669253637	0.671010304	0.672740196	0.674444001	0.676122385	0.677775987	0.679405425	0.681011294	0.68259417	0.684154607	0.685693141	0.687210292	0.688706558	0.690182425	0.691638361	0.693074818	0.694492236	0.695891039	0.697271638	0.698634432	0.699979807	0.701308136	0.702619784	0.703915101	0.70519443	0.706458101	0.707706437	0.708939751	0.710158345	0.711362514	0.712552545	0.713728716	0.714891298	0.716040554	0.717176741	0.718300107	0.719410895	0.720509341	0.721595674	0.722670119	0.723732893	0.724784208	0.725824271	0.726853285	0.727871444	0.728878942	0.729875964	0.730862693	0.731839306	0.732805978	0.733762877	0.734710168
5:24475022	0.084460775	0.120261788	0.146802393	0.168446014	0.186931148	0.203164667	0.217691473	0.23086944	0.242948547	0.254111515	0.264496644	0.27421155	0.283341881	0.291957089	0.300114388	0.307861549	0.315238931	0.322280979	0.329017357	0.335473817	0.341672877	0.34763435	0.353375778	0.358912769	0.364259279	0.369427846	0.374429776	0.379275303	0.383973727	0.388533522	0.392962438	0.397267576	0.401455466	0.405532127	0.409503115	0.413373576	0.417148284	0.420831673	0.424427876	0.427940747	0.431373886	0.434730664	0.43801424	0.44122758	0.444373472	0.447454538	0.450473253	0.453431948	0.456332829	0.459177979	0.461969373	0.464708879	0.467398273	0.470039239	0.472633378	0.475182213	0.477687194	0.480149702	0.482571054	0.484952509	0.487295266	0.489600473	0.491869228	0.49410258	0.496301535	0.498467058	0.500600072	0.502701463	0.504772083	0.50681275	0.508824247	0.510807332	0.51276273	0.51469114	0.516593237	0.518469669	0.520321061	0.522148017	0.523951118	0.525730925	0.527487981	0.52922281	0.530935917	0.532627791	0.534298907	0.535949721	0.537580676	0.539192201	0.540784712	0.54235861	0.543914286	0.545452117	0.54697247	0.548475701	0.549962154	0.551432165	0.552886058	0.554324148	0.555746744	0.557154143	0.558546633	0.559924498	0.561288011	0.562637439	0.563973039	0.565295066	0.566603764	0.567899372	0.569182124	0.570452246	0.571709959	0.572955479	0.574189015	0.575410772	0.57662095	0.577819743	0.579007342	0.580183932	0.581349693	0.582504802	0.583649432	0.584783751	0.585907923	0.587022109	0.588126466	0.589221147	0.590306303	0.591382078	0.592448617
5:24475030	0.058446913	0.084833074	0.10490672	0.121593056	0.136067932	0.14894933	0.160611108	0.171300364	0.181190742	0.190409892	0.199054962	0.207201948	0.214911641	0.222233576	0.229208757	0.23587158	0.242251231	0.24837273	0.254257717	0.259925052	0.265391296	0.270671078	0.275777398	0.280721866	0.285514904	0.290165905	0.294683371	0.299075023	0.303347901	0.307508442	0.311562549	0.315515652	0.319372757	0.323138492	0.326817143	0.330412691	0.333928839	0.337369038	0.340736511	0.344034273	0.347265148	0.350431788	0.353536682	0.356582175	0.359570476	0.36250367	0.365383726	0.368212506	0.370991773	0.3737232	0.376408372	0.379048797	0.381645907	0.384201064	0.386715568	0.389190656	0.391627508	0.394027253	0.396390967	0.39871968	0.401014379	0.403276007	0.405505469	0.407703632	0.409871328	0.412009357	0.414118484	0.416199449	0.41825296	0.4202797	0.422280326	0.424255471	0.426205744	0.428131734	0.430034007	0.431913112	0.433769576	0.43560391	0.437416606	0.439208143	0.440978981	0.442729565	0.444460328	0.446171688	0.447864048	0.449537802	0.45119333	0.452831	0.454451169	0.456054185	0.457640383	0.459210091	0.460763625	0.462301295	0.463823399	0.465330228	0.466822065	0.468299186	0.469761858	0.471210341	0.472644889	0.474065748	0.47547316	0.476867357	0.478248568	0.479617014	0.480972913	0.482316475	0.483647907	0.484967407	0.486275174	0.487571397	0.488856262	0.490129953	0.491392646	0.492644515	0.493885729	0.495116454	0.496336852	0.49754708	0.498747293	0.499937642	0.501118274	0.502289334	0.503450963	0.5046033	0.505746478	0.506880631	0.508005888
5:24475034	0.087336817	0.125334043	0.15359359	0.176662615	0.196368071	0.213668235	0.229141232	0.243167949	0.256015102	0.267878043	0.278904878	0.289211013	0.298888402	0.308011681	0.316642384	0.324831926	0.332623768	0.340055019	0.347157649	0.353959422	0.360484619	0.366754612	0.372788321	0.378602585	0.384212462	0.389631477	0.394871829	0.399944561	0.404859702	0.409626396	0.414252998	0.41874717	0.423115952	0.427365832	0.4315028	0.435532402	0.439459781	0.443289717	0.447026658	0.450674756	0.454237887	0.457719679	0.461123531	0.464452634	0.467709986	0.470898409	0.47402056	0.477078948	0.48007594	0.483013775	0.485894573	0.488720342	0.491492984	0.494214308	0.496886032	0.499509787	0.502087129	0.504619538	0.507108426	0.509555139	0.511960962	0.514327125	0.516654802	0.518945115	0.521199142	0.523417912	0.525602412	0.527753591	0.529872358	0.531959585	0.534016111	0.536042743	0.538040255	0.540009394	0.541950877	0.543865397	0.54575362	0.547616189	0.549453723	0.55126682	0.553056057	0.554821992	0.556565164	0.558286092	0.559985279	0.561663213	0.563320363	0.564957186	0.566574122	0.568171599	0.569750031	0.571309818	0.57285135	0.574375004	0.575881145	0.577370129	0.578842299	0.580297992	0.581737531	0.583161232	0.584569401	0.585962338	0.587340331	0.588703663	0.590052607	0.591387431	0.592708393	0.594015748	0.595309739	0.596590608	0.597858588	0.599113905	0.600356782	0.601587435	0.602806074	0.604012904	0.605208126	0.606391935	0.607564521	0.608726071	0.609876767	0.611016785	0.612146299	0.613265477	0.614374486	0.615473485	0.616562633	0.617642084	0.618711989
5:25051811	0.784027273	0.781526576	0.779005086	0.776462818	0.773899793	0.771316036	0.768711577	0.766086452	0.7634407	0.760774368	0.758087505	0.755380169	0.752652419	0.749904323	0.747135953	0.744347385	0.741538704	0.738709998	0.735861361	0.732992892	0.730104698	0.72719689	0.724269586	0.721322907	0.718356983	0.715371949	0.712367946	0.709345119	0.706303622	0.703243612	0.700165255	0.697068721	0.693954185	0.690821831	0.687671846	0.684504425	0.681319769	0.678118082	0.674899578	0.671664473	0.668412993	0.665145366	0.661861828	0.658562621	0.65524799	0.651918189	0.648573476	0.645214114	0.641840373	0.638452527	0.635050857	0.631635648	0.628207189	0.624765778	0.621311714	0.617845303	0.614366857	0.610876689	0.607375121	0.603862476	0.600339084	0.596805278	0.593261395	0.589707778	0.586144772	0.582572727	0.578991995	0.575402935	0.571805905	0.568201271	0.564589398	0.560970657	0.55734542	0.553714063	0.550076965	0.546434506	0.542787068	0.539135037	0.5354788	0.531818746	0.528155264	0.524488747	0.520819589	0.517148183	0.513474924	0.50980021	0.506124436	0.502447999	0.498771298	0.49509473	0.491418693	0.487743583	0.484069797	0.480397733	0.476727785	0.473060349	0.469395817	0.465734583	0.462077037	0.458423568	0.454774564	0.451130411	0.447491493	0.44385819	0.440230882	0.436609946	0.432995754	0.429388678	0.425789086	0.422197342	0.418613809	0.415038844	0.411472801	0.407916032	0.404368883	0.400831698	0.397304815	0.393788569	0.390283291	0.386789307	0.383306938	0.379836502	0.376378309	0.372932668	0.369499881	0.366080245	0.362674053	0.359281592	0.355903142
5:25058737	0.681934048	0.679717317	0.677492443	0.675259498	0.673018554	0.670769686	0.668512969	0.66624848	0.663976297	0.6616965	0.659409169	0.657114387	0.654812238	0.652502805	0.650186176	0.647862438	0.645531679	0.643193989	0.64084946	0.638498184	0.636140254	0.633775766	0.631404816	0.629027501	0.626643919	0.624254171	0.621858357	0.619456579	0.61704894	0.614635545	0.612216499	0.609791908	0.60736188	0.604926524	0.602485948	0.600040264	0.597589583	0.595134018	0.592673682	0.59020869	0.587739157	0.585265199	0.582786934	0.58030448	0.577817955	0.575327479	0.572833172	0.570335157	0.567833554	0.565328487	0.562820079	0.560308453	0.557793736	0.555276051	0.552755526	0.550232286	0.547706459	0.545178172	0.542647554	0.540114733	0.537579839	0.535042999	0.532504346	0.529964009	0.527422118	0.524878804	0.522334199	0.519788435	0.517241642	0.514693954	0.512145501	0.509596417	0.507046834	0.504496884	0.501946701	0.499396416	0.496846162	0.494296073	0.49174628	0.489196916	0.486648115	0.484100008	0.481552727	0.479006404	0.476461172	0.473917162	0.471374506	0.468833334	0.466293777	0.463755967	0.461220032	0.458686102	0.456154308	0.453624777	0.451097639	0.448573021	0.44605105	0.443531854	0.441015558	0.438502288	0.43599217	0.433485328	0.430981885	0.428481965	0.42598569	0.423493182	0.421004561	0.418519948	0.416039462	0.413563221	0.411091343	0.408623945	0.406161143	0.403703051	0.401249784	0.398801454	0.396358174	0.393920055	0.391487208	0.38905974	0.38663776	0.384221376	0.381810692	0.379405815	0.377006847	0.374613892	0.37222705	0.369846422	0.367472108
5:28165766	0.013370064	0.01832869	0.022024794	0.025079601	0.027729777	0.030095336	0.032246949	0.034230337	0.036077059	0.037809975	0.039446256	0.040999188	0.042479294	0.043895074	0.045253511	0.046560424	0.047820718	0.049038576	0.050217599	0.051360908	0.052471237	0.053550988	0.054602291	0.055627042	0.056626938	0.057603505	0.058558122	0.059492037	0.060406388	0.061302212	0.06218046	0.063042004	0.06388765	0.064718138	0.065534158	0.066336346	0.067125296	0.067901559	0.068665651	0.069418055	0.070159221	0.070889575	0.071609512	0.07231941	0.07301962	0.073710475	0.074392291	0.075065366	0.075729981	0.076386404	0.077034889	0.077675678	0.078308999	0.078935073	0.079554105	0.080166297	0.080771836	0.081370905	0.081963677	0.082550317	0.083130984	0.083705831	0.084275003	0.084838641	0.085396879	0.085949846	0.086497666	0.08704046	0.087578341	0.088111422	0.088639808	0.089163603	0.089682906	0.090197814	0.090708417	0.091214807	0.09171707	0.092215288	0.092709543	0.093199914	0.093686475	0.094169301	0.094648462	0.095124028	0.095596065	0.096064638	0.09652981	0.096991642	0.097450194	0.097905522	0.098357683	0.098806732	0.099252721	0.099695702	0.100135724	0.100572837	0.101007088	0.101438523	0.101867186	0.102293123	0.102716376	0.103136985	0.103554992	0.103970437	0.104383357	0.104793791	0.105201776	0.105607346	0.106010538	0.106411386	0.106809922	0.10720618	0.107600191	0.107991987	0.108381598	0.108769054	0.109154384	0.109537616	0.109918779	0.1102979	0.110675006	0.111050122	0.111423275	0.111794489	0.112163788	0.112531198	0.112896742	0.113260442	0.113622321
5:28459663	0.054343314	0.071610008	0.083935462	0.093818625	0.102190476	0.10951569	0.116064456	0.122009687	0.12746964	0.132529242	0.137251813	0.141685996	0.145870072	0.149834779	0.153605223	0.157202206	0.160643183	0.163942962	0.167114227	0.170167938	0.173113633	0.175959676	0.178713445	0.181381484	0.183969627	0.186483105	0.188926621	0.191304427	0.193620378	0.195877981	0.19808044	0.200230687	0.202331415	0.204385104	0.206394041	0.208360345	0.210285977	0.212172762	0.214022398	0.215836467	0.21761645	0.21936373	0.221079605	0.222765295	0.224421944	0.22605063	0.227652371	0.229228125	0.2307788	0.232305253	0.233808297	0.235288704	0.236747203	0.23818449	0.239601226	0.240998039	0.24237553	0.24373427	0.245074804	0.246397652	0.247703313	0.248992264	0.250264959	0.251521836	0.252763312	0.25398979	0.255201655	0.256399276	0.25758301	0.258753197	0.259910167	0.261054237	0.262185711	0.263304882	0.264412034	0.265507441	0.266591364	0.267664059	0.268725772	0.269776739	0.270817191	0.271847349	0.272867427	0.273877634	0.27487817	0.275869231	0.276851005	0.277823675	0.278787418	0.279742407	0.280688809	0.281626785	0.282556494	0.283478087	0.284391713	0.285297516	0.286195637	0.287086212	0.287969374	0.288845252	0.28971397	0.290575652	0.291430417	0.29227838	0.293119654	0.293954349	0.294782573	0.295604431	0.296420023	0.29722945	0.298032808	0.298830193	0.299621696	0.300407408	0.301187417	0.301961808	0.302730667	0.303494074	0.30425211	0.305004854	0.305752381	0.306494768	0.307232087	0.30796441	0.308691806	0.309414346	0.310132095	0.310845119	0.311553483
5:33273105	0.677200626	0.675252499	0.673298287	0.671338039	0.669371805	0.667399635	0.665421582	0.663437697	0.661448034	0.659452646	0.657451588	0.655444915	0.653432684	0.651414951	0.649391774	0.647363211	0.645329321	0.643290165	0.641245802	0.639196294	0.637141703	0.635082091	0.633017523	0.630948061	0.628873772	0.62679472	0.624710972	0.622622593	0.620529653	0.618432219	0.61633036	0.614224145	0.612113644	0.609998929	0.60788007	0.605757139	0.603630209	0.601499353	0.599364645	0.597226159	0.595083969	0.592938152	0.590788783	0.588635938	0.586479695	0.584320131	0.582157324	0.579991353	0.577822296	0.575650234	0.573475245	0.57129741	0.569116811	0.566933528	0.564747642	0.562559237	0.560368394	0.558175196	0.555979727	0.553782069	0.551582307	0.549380524	0.547176806	0.544971238	0.542763903	0.540554888	0.538344278	0.536132159	0.533918617	0.531703739	0.529487611	0.52727032	0.525051952	0.522832595	0.520612336	0.518391263	0.516169463	0.513947023	0.511724031	0.509500576	0.507276745	0.505052625	0.502828306	0.500603875	0.49837942	0.496155029	0.49393079	0.491706792	0.489483121	0.487259867	0.485037117	0.482814958	0.480593479	0.478372768	0.47615291	0.473933995	0.471716108	0.469499338	0.46728377	0.465069492	0.46285659	0.46064515	0.458435258	0.456227001	0.454020463	0.451815729	0.449612885	0.447412016	0.445213205	0.443016537	0.440822096	0.438629964	0.436440225	0.434252961	0.432068255	0.429886188	0.427706842	0.425530299	0.423356637	0.421185939	0.419018282	0.416853748	0.414692413	0.412534357	0.410379658	0.408228393	0.406080637	0.403936469	0.401795963
5:33456097	0.55547357	0.552628013	0.549779005	0.546926728	0.544071366	0.541213105	0.538352129	0.535488624	0.532622778	0.529754777	0.52688481	0.524013066	0.521139733	0.518265	0.515389057	0.512512095	0.509634304	0.506755874	0.503876996	0.500997861	0.49811866	0.495239583	0.492360822	0.489482568	0.486605011	0.483728342	0.48085275	0.477978427	0.475105561	0.472234341	0.469364958	0.466497598	0.463632451	0.460769702	0.457909539	0.455052148	0.452197713	0.44934642	0.446498451	0.44365399	0.440813218	0.437976316	0.435143464	0.43231484	0.429490624	0.42667099	0.423856115	0.421046172	0.418241334	0.415441774	0.412647661	0.409859164	0.407076451	0.404299687	0.401529038	0.398764666	0.396006732	0.393255396	0.390510817	0.38777315	0.385042551	0.382319173	0.379603167	0.376894682	0.374193867	0.371500866	0.368815824	0.366138884	0.363470184	0.360809864	0.358158059	0.355514903	0.352880529	0.350255068	0.347638646	0.34503139	0.342433424	0.33984487	0.337265848	0.334696474	0.332136864	0.329587132	0.327047389	0.324517743	0.321998301	0.319489168	0.316990446	0.314502234	0.312024631	0.309557732	0.307101631	0.304656418	0.302222182	0.299799011	0.297386988	0.294986195	0.292596712	0.290218618	0.287851986	0.285496891	0.283153403	0.280821591	0.278501522	0.276193259	0.273896864	0.271612398	0.269339918	0.26707948	0.264831136	0.262594938	0.260370935	0.258159173	0.255959697	0.253772551	0.251597773	0.249435404	0.247285478	0.24514803	0.243023093	0.240910696	0.238810868	0.236723634	0.23464902	0.232587047	0.230537736	0.228501104	0.226477169	0.224465946	0.222467446
5:33456107	0.506815665	0.503790039	0.500764135	0.497738175	0.494712382	0.491686975	0.488662177	0.485638209	0.482615293	0.479593648	0.476573496	0.473555055	0.470538547	0.467524189	0.4645122	0.461502797	0.458496198	0.455492617	0.452492271	0.449495374	0.446502138	0.443512777	0.4405275	0.437546518	0.434570039	0.431598271	0.42863142	0.425669689	0.422713284	0.419762404	0.416817251	0.413878022	0.410944914	0.408018123	0.405097841	0.402184261	0.399277571	0.39637796	0.393485613	0.390600715	0.387723446	0.384853988	0.381992516	0.379139207	0.376294233	0.373457767	0.370629976	0.367811027	0.365001085	0.36220031	0.359408862	0.356626899	0.353854574	0.35109204	0.348339446	0.345596939	0.342864664	0.340142762	0.337431373	0.334730634	0.332040677	0.329361636	0.326693638	0.32403681	0.321391275	0.318757154	0.316134564	0.313523622	0.310924439	0.308337125	0.305761788	0.303198532	0.300647459	0.298108666	0.295582252	0.293068308	0.290566926	0.288078194	0.285602196	0.283139016	0.280688732	0.278251423	0.275827162	0.273416021	0.271018069	0.268633373	0.266261995	0.263903998	0.261559438	0.259228373	0.256910854	0.254606934	0.252316658	0.250040074	0.247777224	0.245528148	0.243292884	0.241071467	0.238863931	0.236670305	0.234490619	0.232324897	0.230173163	0.228035439	0.225911742	0.223802089	0.221706494	0.21962497	0.217557525	0.215504168	0.213464904	0.211439736	0.209428665	0.20743169	0.205448809	0.203480016	0.201525304	0.199584665	0.197658088	0.19574556	0.193847067	0.191962592	0.190092116	0.188235621	0.186393084	0.184564483	0.182749791	0.180948982	0.179162028
5:33456112	0.66958786	0.612842509	0.578047732	0.552859548	0.533126514	0.516923298	0.503194477	0.49129739	0.480811151	0.47144492	0.462989238	0.455288224	0.448222724	0.441699613	0.435644725	0.429998041	0.424710308	0.419740611	0.415054597	0.410623145	0.406421355	0.402427775	0.398623794	0.39499316	0.391521603	0.388196522	0.38500674	0.381942294	0.378994271	0.376154659	0.373416237	0.370772471	0.368217432	0.365745721	0.36335241	0.36103299	0.358783323	0.356599605	0.354478327	0.352416251	0.350410379	0.34845793	0.346556323	0.344703156	0.342896188	0.34113333	0.339412628	0.337732251	0.336090486	0.33448572	0.332916442	0.331381227	0.329878734	0.328407695	0.326966917	0.32555527	0.324171686	0.32281515	0.321484706	0.320179441	0.318898491	0.317641035	0.31640629	0.315193513	0.314001995	0.31283106	0.311680062	0.310548387	0.309435445	0.308340676	0.307263539	0.306203522	0.305160129	0.30413289	0.303121349	0.302125073	0.301143643	0.30017666	0.299223737	0.298284503	0.297358603	0.296445694	0.295545445	0.294657538	0.293781667	0.292917536	0.29206486	0.291223364	0.290392782	0.289572859	0.288763346	0.287964004	0.287174601	0.286394915	0.285624728	0.284863831	0.284112021	0.283369101	0.282634882	0.281909179	0.281191813	0.280482611	0.279781404	0.27908803	0.278402331	0.277724152	0.277053344	0.276389763	0.275733268	0.275083722	0.274440991	0.273804947	0.273175463	0.272552418	0.271935692	0.271325169	0.270720737	0.270122286	0.269529708	0.2689429	0.26836176	0.26778619	0.267216091	0.266651372	0.266091939	0.265537704	0.264988578	0.264444478	0.26390532
5:35055234	0.688673027	0.647832118	0.622848633	0.604708796	0.590434287	0.578655769	0.568626284	0.559892307	0.55215731	0.545216552	0.538922625	0.533165813	0.527862211	0.522946203	0.518365489	0.514077706	0.510048054	0.506247591	0.502651989	0.499240601	0.49599575	0.492902189	0.48994667	0.487117612	0.484404832	0.481799327	0.479293099	0.476879011	0.474550668	0.472302316	0.470128762	0.4680253	0.465987653	0.464011924	0.462094551	0.460232268	0.458422078	0.456661218	0.45494714	0.453277488	0.451650077	0.450062881	0.448514015	0.447001721	0.445524362	0.444080405	0.442668417	0.441287054	0.439935055	0.438611234	0.437314477	0.436043733	0.43479801	0.433576373	0.432377937	0.431201865	0.430047365	0.428913685	0.427800111	0.426705966	0.425630606	0.424573419	0.42353382	0.422511255	0.421505192	0.420515125	0.419540572	0.418581071	0.41763618	0.416705476	0.415788555	0.414885028	0.413994525	0.413116688	0.412251176	0.411397659	0.410555822	0.409725361	0.408905984	0.40809741	0.407299369	0.4065116	0.405733851	0.404965882	0.404207458	0.403458354	0.402718352	0.401987243	0.401264823	0.400550897	0.399845274	0.399147772	0.398458213	0.397776426	0.397102243	0.396435504	0.395776054	0.39512374	0.394478416	0.39383994	0.393208174	0.392582985	0.391964241	0.391351818	0.390745593	0.390145446	0.389551262	0.388962929	0.388380337	0.38780338	0.387231955	0.386665961	0.386105299	0.385549876	0.384999597	0.384454373	0.383914116	0.383378739	0.382848159	0.382322295	0.381801067	0.381284397	0.380772211	0.380264434	0.379760994	0.379261821	0.378766847	0.378276004	0.377789227
5:38502092	0.832490778	0.830883246	0.829263451	0.827631361	0.825986943	0.824330166	0.822661003	0.820979423	0.819285402	0.817578912	0.815859929	0.814128431	0.812384395	0.810627802	0.808858631	0.807076866	0.805282491	0.803475489	0.801655849	0.799823558	0.797978607	0.796120985	0.794250686	0.792367705	0.790472037	0.788563681	0.786642634	0.784708899	0.782762477	0.780803374	0.778831595	0.776847148	0.774850043	0.772840291	0.770817905	0.768782902	0.766735296	0.764675109	0.762602359	0.76051707	0.758419267	0.756308976	0.754186226	0.752051046	0.749903471	0.747743533	0.745571271	0.743386722	0.741189928	0.73898093	0.736759774	0.734526508	0.73228118	0.730023841	0.727754545	0.725473347	0.723180305	0.72087548	0.718558932	0.716230727	0.713890931	0.711539612	0.709176842	0.706802692	0.70441724	0.702020562	0.699612737	0.697193848	0.69476398	0.692323217	0.68987165	0.687409368	0.684936465	0.682453036	0.679959179	0.677454993	0.674940579	0.672416043	0.66988149	0.667337028	0.664782768	0.662218823	0.659645308	0.657062339	0.654470036	0.65186852	0.649257914	0.646638343	0.644009935	0.641372819	0.638727126	0.63607299	0.633410547	0.630739933	0.628061288	0.625374753	0.62268047	0.619978586	0.617269245	0.614552598	0.611828794	0.609097985	0.606360325	0.60361597	0.600865075	0.598107801	0.595344306	0.592574754	0.589799306	0.587018128	0.584231387	0.581439249	0.578641884	0.575839461	0.573032153	0.570220132	0.567403573	0.564582649	0.561757539	0.558928418	0.556095466	0.553258861	0.550418785	0.547575418	0.544728942	0.541879541	0.539027398	0.536172697	0.533315623
